ADUACF4TW5833,ENGLISH,28,male,train,"('train_f_A_chosen', 'yes')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '4194')",
ADUACF4TW5833,ENGLISH,28,male,train_end,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '1775')",,,,
ADUACF4TW5833,ENGLISH,28,male,test,"('answers_reported', 'placeholderCoworker 1 says%2C ""Dentists A%2C B%2C C%2C D and E.""%2CCoworker 2 says%2C ""Dentists D and E.""%2CCoworker 3 says%2C ""Dentist A.""')","('dentist_A_chosen', 'no')","('dentist_B_chosen', 'no')","('dentist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '5956')"
ADUACF4TW5833,ENGLISH,28,male,ginz,"('ginzwhere_largegrain_y_chosen', 'no')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '2314')",,,
ADUACF4TW5833,ENGLISH,28,male,test,"('answers_reported', 'placeholderRoommate 1 says%2C ""Cafes D and E.""%2CRoommate 2 says%2C ""Cafe E.""%2CRoommate 3 says%2C ""Cafes A and B.""')","('coffee_A_chosen', 'yes')","('coffee_B_chosen', 'no')","('coffee_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '3661')"
ADUACF4TW5833,ENGLISH,28,male,control,"('why_A_chosen', 'no')","('why_B_chosen', 'no')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '2951')",
ADUACF4TW5833,ENGLISH,28,male,nst,"('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'no')","('_REACTION_TIME_', '3915')",
ADUACF4TW5833,ENGLISH,28,male,ginz,"('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '3634')",,,
ADUACF4TW5833,ENGLISH,28,male,test,"('answers_reported', 'placeholderFriend 1 says%2C ""Store A.""%2CFriend 2 says%2C ""Store F.""%2CFriend 3 says%2C ""Store E.""')","('shoes_A_chosen', 'yes')","('shoes_B_chosen', 'no')","('shoes_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '8286')"
ADUACF4TW5833,ENGLISH,28,male,nst,"('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'no')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '3373')"
ADUACF4TW5833,ENGLISH,28,male,control,"('how_guest_A_chosen', 'yes')","('how_guest_B_chosen', 'no')","('how_guest_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '2520')",
ADUACF4TW5833,ENGLISH,28,male,test,"('answers_reported', 'placeholderFriend 1 says%2C ""Bookstores A%2C B%2C C%2C D and E.""%2CFriend 2 says%2C ""Bookstore A.""%2CFriend 3 says%2C ""Bookstores A and B.""')","('books_A_chosen', 'yes')","('books_B_chosen', 'no')","('books_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '4266')"
ADUACF4TW5833,ENGLISH,28,male,ginz,"('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '2334')",,,
ADUACF4TW5833,ENGLISH,28,male,test,"('answers_reported', 'placeholderFriend 1 says%2C ""Stylists D and E.""%2CFriend 2 says%2C ""Stylists A%2C B%2C C%2C D and E.""%2CFriend 3 says%2C ""Stylist A.""')","('hair_A_chosen', 'yes')","('hair_B_chosen', 'no')","('hair_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '3726')"
ADUACF4TW5833,ENGLISH,28,male,control,"('what_A_chosen', 'yes')","('what_B_chosen', 'no')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '2968')",
ADUACF4TW5833,ENGLISH,28,male,nst,"('NST_4a_chosen', 'yes')","('NST_4b_chosen', 'no')","('_REACTION_TIME_', '3159')",,,
ADUACF4TW5833,ENGLISH,28,male,test,"('answers_reported', 'placeholderRoommate 1 says%2C ""Stalls D and E.""%2CRoommate 2 says%2C ""Stall E.""%2CRoommate 3 says%2C ""Stalls A%2C B%2C C%2C D and E.""')","('florist_A_chosen', 'yes')","('florist_B_chosen', 'no')","('florist_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '3738')"
ADUACF4TW5833,ENGLISH,28,male,ginz,"('ginzwho_smallgrain_y_chosen', 'yes')","('ginzwho_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '3980')",,,
ADUACF4TW5833,ENGLISH,28,male,nst,"('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'no')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '2256')"
ADUACF4TW5833,ENGLISH,28,male,control,"('when_A_chosen', 'yes')","('when_B_chosen', 'no')","('when_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '2177')",
ADUACF4TW5833,ENGLISH,28,male,exit_quest,"('know_conditons', 'Best Sunday Brunch in Mumbai Menu%2C Photos')","('difficult', 'small bites are served on cocktail sticks.')","('anything_else', 'Here are the places to have brunch')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '116004')",
ABZ1LM3J8REE6,english,58,male,instructions,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '9512')",,,,
ABZ1LM3J8REE6,english,58,male,train,"('train_f_A_chosen', 'yes')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '14755')",
ABZ1LM3J8REE6,english,58,male,train,"('train_m_A_chosen', 'yes')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '15940')",
ABZ1LM3J8REE6,english,58,male,train_end,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '7504')",,,,
ABZ1LM3J8REE6,english,58,male,test,"('answers_reported', 'placeholderFriend 1 says%2C ""Stores A%2C B%2C C%2C D and E.""%2CFriend 2 says%2C ""Store A.""%2CFriend 3 says%2C ""Store E.""')","('shoes_A_chosen', 'no')","('shoes_B_chosen', 'yes')","('shoes_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '14414')"
ABZ1LM3J8REE6,english,58,male,ginz,"('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '12943')",,,
ABZ1LM3J8REE6,english,58,male,nst,"('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '11349')",,,
ABZ1LM3J8REE6,english,58,male,control,"('why_A_chosen', 'yes')","('why_B_chosen', 'yes')","('why_C_chosen', 'yes')","('none_chosen', 'yes')","('_REACTION_TIME_', '29365')",
ABZ1LM3J8REE6,english,58,male,test,"('answers_reported', 'placeholderRoommate 1 says%2C ""Cafes D and E.""%2CRoommate 2 says%2C ""Cafe A.""%2CRoommate 3 says%2C ""Cafe E.""')","('coffee_A_chosen', 'no')","('coffee_B_chosen', 'no')","('coffee_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '9687')"
ABZ1LM3J8REE6,english,58,male,ginz,"('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '6825')",,,
ABZ1LM3J8REE6,english,58,male,nst,"('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'no')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '22614')"
ABZ1LM3J8REE6,english,58,male,test,"('answers_reported', 'placeholderCoworker 1 says%2C ""Dentists A and B.""%2CCoworker 2 says%2C ""Dentist E.""%2CCoworker 3 says%2C ""Dentists D and E.""')","('dentist_A_chosen', 'no')","('dentist_B_chosen', 'no')","('dentist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '9434')"
ABZ1LM3J8REE6,english,58,male,control,"('what_A_chosen', 'yes')","('what_B_chosen', 'no')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '5580')",
ABZ1LM3J8REE6,english,58,male,test,"('answers_reported', 'placeholderFriend 1 says%2C ""Bookstores A and B.""%2CFriend 2 says%2C ""Bookstore E.""%2CFriend 3 says%2C ""Bookstore A.""')","('books_A_chosen', 'no')","('books_B_chosen', 'yes')","('books_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '8792')"
ABZ1LM3J8REE6,english,58,male,ginz,"('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '7332')",,,
ABZ1LM3J8REE6,english,58,male,nst,"('NST_1a_chosen', 'no')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '13431')",
ABZ1LM3J8REE6,english,58,male,control,"('how_guest_A_chosen', 'yes')","('how_guest_B_chosen', 'yes')","('how_guest_C_chosen', 'yes')","('none_chosen', 'yes')","('_REACTION_TIME_', '12728')",
ABZ1LM3J8REE6,english,58,male,test,"('answers_reported', 'placeholderFriend 1 says%2C ""Stylist E.""%2CFriend 2 says%2C ""Stylists A and B.""%2CFriend 3 says%2C ""Stylists A%2C B%2C C%2C D and E.""')","('hair_A_chosen', 'yes')","('hair_B_chosen', 'yes')","('hair_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '11206')"
ABZ1LM3J8REE6,english,58,male,test,"('answers_reported', 'placeholderRoommate 1 says%2C ""Stall F.""%2CRoommate 2 says%2C ""Stalls A%2C B%2C C%2C D and E.""%2CRoommate 3 says%2C ""Stalls D and E.""')","('florist_A_chosen', 'yes')","('florist_B_chosen', 'yes')","('florist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '9360')"
ABZ1LM3J8REE6,english,58,male,ginz,"('ginzwho_smallgrain_y_chosen', 'yes')","('ginzwho_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '4994')",,,
ABZ1LM3J8REE6,english,58,male,nst,"('NST_2a_chosen', 'no')","('NST_2b_chosen', 'no')","('NST_2c_chosen', 'yes')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '10974')"
ABZ1LM3J8REE6,english,58,male,control,"('when_A_chosen', 'no')","('when_B_chosen', 'yes')","('when_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '5436')",
ABZ1LM3J8REE6,english,58,male,exit_quest,"('know_conditons', 'the quality is good')","('difficult', 'no because is an knowledgeable task')","('anything_else', 'good')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '87111')",
A1WL6K3EUA2WOX,ENGLISH,72,male,instructions,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '28203')",,,,
A1WL6K3EUA2WOX,ENGLISH,72,male,train,"('train_m_A_chosen', 'yes')","('train_m_B_chosen', 'yes')","('train_m_C_chosen', 'yes')","('none_chosen', 'yes')","('_REACTION_TIME_', '48521')",
A1WL6K3EUA2WOX,ENGLISH,72,male,train,"('train_f_A_chosen', 'yes')","('train_f_B_chosen', 'yes')","('train_f_C_chosen', 'yes')","('none_chosen', 'yes')","('_REACTION_TIME_', '10292')",
A1WL6K3EUA2WOX,ENGLISH,72,male,train_end,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '4139')",,,,
A1WL6K3EUA2WOX,ENGLISH,72,male,test,"('answers_reported', 'placeholderFriend 1 says%2C ""Store E.""%2CFriend 2 says%2C ""Stores D and E.""%2CFriend 3 says%2C ""Stores A%2C B%2C C%2C D and E.""')","('shoes_A_chosen', 'yes')","('shoes_B_chosen', 'yes')","('shoes_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '10261')"
A1WL6K3EUA2WOX,ENGLISH,72,male,test,"('answers_reported', 'placeholderFriend 1 says%2C ""Stylist E.""%2CFriend 2 says%2C ""Stylist F.""%2CFriend 3 says%2C ""Stylists D and E.""')","('hair_A_chosen', 'yes')","('hair_B_chosen', 'yes')","('hair_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '7855')"
A1WL6K3EUA2WOX,ENGLISH,72,male,nst,"('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '24550')",,,
A1WL6K3EUA2WOX,ENGLISH,72,male,ginz,"('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '26569')",,,
A1WL6K3EUA2WOX,ENGLISH,72,male,control,"('why_A_chosen', 'yes')","('why_B_chosen', 'yes')","('why_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '6078')",
A1WL6K3EUA2WOX,ENGLISH,72,male,test,"('answers_reported', 'placeholderRoommate 1 says%2C ""Stalls A%2C B%2C C%2C D and E.""%2CRoommate 2 says%2C ""Stall E.""%2CRoommate 3 says%2C ""Stalls D and E.""')","('florist_A_chosen', 'yes')","('florist_B_chosen', 'yes')","('florist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '5102')"
A1WL6K3EUA2WOX,ENGLISH,72,male,nst,"('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'yes')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'no')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '12158')"
A1WL6K3EUA2WOX,ENGLISH,72,male,ginz,"('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '14048')",,,
A1WL6K3EUA2WOX,ENGLISH,72,male,test,"('answers_reported', 'placeholderFriend 1 says%2C ""Bookstores A and B.""%2CFriend 2 says%2C ""Bookstores D and E.""%2CFriend 3 says%2C ""Bookstore E.""')","('books_A_chosen', 'yes')","('books_B_chosen', 'yes')","('books_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '5806')"
A1WL6K3EUA2WOX,ENGLISH,72,male,control,"('when_A_chosen', 'no')","('when_B_chosen', 'yes')","('when_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '32986')",
A1WL6K3EUA2WOX,ENGLISH,72,male,test,"('answers_reported', 'placeholderRoommate 1 says%2C ""Cafe A.""%2CRoommate 2 says%2C ""Cafe E.""%2CRoommate 3 says%2C ""Cafes D and E.""')","('coffee_A_chosen', 'yes')","('coffee_B_chosen', 'yes')","('coffee_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '6180')"
A1WL6K3EUA2WOX,ENGLISH,72,male,nst,"('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'yes')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'no')","('_REACTION_TIME_', '9265')",
A1WL6K3EUA2WOX,ENGLISH,72,male,ginz,"('ginzwho_smallgrain_y_chosen', 'yes')","('ginzwho_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '2981')",,,
A1WL6K3EUA2WOX,ENGLISH,72,male,control,"('how_guest_A_chosen', 'yes')","('how_guest_B_chosen', 'yes')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '5060')",
A1WL6K3EUA2WOX,ENGLISH,72,male,test,"('answers_reported', 'placeholderCoworker 1 says%2C ""Dentist A.""%2CCoworker 2 says%2C ""Dentists A%2C B%2C C%2C D and E.""%2CCoworker 3 says%2C ""Dentists A and B.""')","('dentist_A_chosen', 'yes')","('dentist_B_chosen', 'yes')","('dentist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '7998')"
A1WL6K3EUA2WOX,ENGLISH,72,male,nst,"('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'yes')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '8268')"
A1WL6K3EUA2WOX,ENGLISH,72,male,ginz,"('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '3145')",,,
A1WL6K3EUA2WOX,ENGLISH,72,male,control,"('what_A_chosen', 'yes')","('what_B_chosen', 'yes')","('what_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '5336')",
A1WL6K3EUA2WOX,ENGLISH,72,male,exit_quest,"('know_conditons', 'SHE SAYS GO FOR THE TOWN')","('difficult', 'NO')","('anything_else', 'NICE TASK')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '49188')",
A2APHZ2KOI1MPI,English,51,male,instructions,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '7051')",,,,
A2APHZ2KOI1MPI,English,51,male,train,"('train_m_A_chosen', 'yes')","('train_m_B_chosen', 'yes')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '38289')",
A2APHZ2KOI1MPI,English,51,male,train,"('train_f_A_chosen', 'yes')","('train_f_B_chosen', 'yes')","('train_f_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '28666')",
A2APHZ2KOI1MPI,English,51,male,train_end,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '2834')",,,,
A2APHZ2KOI1MPI,English,51,male,test,"('answers_reported', 'placeholderRoommate 1 says%2C ""Stalls D and E.""%2CRoommate 2 says%2C ""Stall F.""%2CRoommate 3 says%2C ""Stalls A and B.""')","('florist_A_chosen', 'yes')","('florist_B_chosen', 'yes')","('florist_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '45014')"
A2APHZ2KOI1MPI,English,51,male,ginz,"('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '27550')",,,
A2APHZ2KOI1MPI,English,51,male,test,"('answers_reported', 'placeholderFriend 1 says%2C ""Stores A and B.""%2CFriend 2 says%2C ""Stores D and E.""%2CFriend 3 says%2C ""Store A.""')","('shoes_A_chosen', 'yes')","('shoes_B_chosen', 'yes')","('shoes_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '6157')"
A2APHZ2KOI1MPI,English,51,male,nst,"('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'yes')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '12534')",
A2APHZ2KOI1MPI,English,51,male,control,"('when_A_chosen', 'yes')","('when_B_chosen', 'yes')","('when_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '22222')",
A2APHZ2KOI1MPI,English,51,male,ginz,"('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '21145')",,,
A2APHZ2KOI1MPI,English,51,male,test,"('answers_reported', 'placeholderCoworker 1 says%2C ""Dentists D and E.""%2CCoworker 2 says%2C ""Dentist E.""%2CCoworker 3 says%2C ""Dentists A and B.""')","('dentist_A_chosen', 'yes')","('dentist_B_chosen', 'yes')","('dentist_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '9090')"
A2APHZ2KOI1MPI,English,51,male,nst,"('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'yes')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'yes')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '6285')"
A2APHZ2KOI1MPI,English,51,male,test,"('answers_reported', 'placeholderFriend 1 says%2C ""Stylist A.""%2CFriend 2 says%2C ""Stylists D and E.""%2CFriend 3 says%2C ""Stylist E.""')","('hair_A_chosen', 'no')","('hair_B_chosen', 'yes')","('hair_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '5078')"
A2APHZ2KOI1MPI,English,51,male,control,"('what_A_chosen', 'no')","('what_B_chosen', 'yes')","('what_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '4777')",
A2APHZ2KOI1MPI,English,51,male,ginz,"('ginzwho_smallgrain_y_chosen', 'yes')","('ginzwho_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '4834')",,,
A2APHZ2KOI1MPI,English,51,male,test,"('answers_reported', 'placeholderRoommate 1 says%2C ""Cafe E.""%2CRoommate 2 says%2C ""Cafe F.""%2CRoommate 3 says%2C ""Cafe A.""')","('coffee_A_chosen', 'yes')","('coffee_B_chosen', 'yes')","('coffee_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '9766')"
A2APHZ2KOI1MPI,English,51,male,nst,"('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '14582')",,,
A2APHZ2KOI1MPI,English,51,male,control,"('how_guest_A_chosen', 'yes')","('how_guest_B_chosen', 'yes')","('how_guest_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '5645')",
A2APHZ2KOI1MPI,English,51,male,test,"('answers_reported', 'placeholderFriend 1 says%2C ""Bookstore A.""%2CFriend 2 says%2C ""Bookstores D and E.""%2CFriend 3 says%2C ""Bookstore E.""')","('books_A_chosen', 'no')","('books_B_chosen', 'yes')","('books_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '4521')"
A2APHZ2KOI1MPI,English,51,male,ginz,"('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '6323')",,,
A2APHZ2KOI1MPI,English,51,male,nst,"('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'yes')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'yes')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '16319')"
A2APHZ2KOI1MPI,English,51,male,control,"('why_A_chosen', 'yes')","('why_B_chosen', 'yes')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '4498')",
A2APHZ2KOI1MPI,English,51,male,exit_quest,"('know_conditons', 'she is also go for that place so ask that')","('difficult', 'no difficult')","('anything_else', 'good')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '58911')",
A1C7XI68SED8JE,english,35,female,instructions,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '12730')",,,,
A1C7XI68SED8JE,english,35,female,train,"('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '39429')",
A1C7XI68SED8JE,english,35,female,train,"('train_m_A_chosen', 'no')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '39903')",
A1C7XI68SED8JE,english,35,female,train_end,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '1847')",,,,
A1C7XI68SED8JE,english,35,female,test,"('answers_reported', 'placeholderFriend 1 says%2C ""Stores A%2C B%2C C%2C D and E.""%2CFriend 2 says%2C ""Stores A and B.""%2CFriend 3 says%2C ""Store E.""')","('shoes_A_chosen', 'yes')","('shoes_B_chosen', 'yes')","('shoes_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '38899')"
A1C7XI68SED8JE,english,35,female,nst,"('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '9225')",,,
A1C7XI68SED8JE,english,35,female,ginz,"('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '16297')",,,
A1C7XI68SED8JE,english,35,female,test,"('answers_reported', 'placeholderRoommate 1 says%2C ""Cafe E.""%2CRoommate 2 says%2C ""Cafes A%2C B%2C C%2C D and E.""%2CRoommate 3 says%2C ""Cafe A.""')","('coffee_A_chosen', 'yes')","('coffee_B_chosen', 'yes')","('coffee_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '21350')"
A1C7XI68SED8JE,english,35,female,control,"('what_A_chosen', 'yes')","('what_B_chosen', 'yes')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '19325')",
A1C7XI68SED8JE,english,35,female,nst,"('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'no')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '18101')"
