"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"112","ALDWVFR4I0V2D","English",28,"male","nst","('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '5991')","","",""
"113","ALDWVFR4I0V2D","English",28,"male","ginz","('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '3738')","","",""
"114","ALDWVFR4I0V2D","English",28,"male","control","('why_A_chosen', 'yes')","('why_B_chosen', 'no')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '13465')",""
"115","ALDWVFR4I0V2D","English",28,"male","exit_quest","('know_conditons', 'No%2C because the two questions essentially ask the same thing.')","('difficult', 'Not really since the sentences were clear. However%2C some of the rankings were ambiguous.')","('anything_else', 'No.')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '40274')",""
"116","A3GQR89E66AQJY","English",25,"female","instructions","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '8228')","","","",""
"117","A3GQR89E66AQJY","English",25,"female","train","('train_m_A_chosen', 'no')","('train_m_B_chosen', 'yes')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '33717')",""
"118","A3GQR89E66AQJY","English",25,"female","train","('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '15820')",""
"119","A3GQR89E66AQJY","English",25,"female","train_end","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '14616')","","","",""
"120","A3GQR89E66AQJY","English",25,"female","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Stalls D and E.""%2CRoommate 2 says%2C ""Stall A.""%2CRoommate 3 says%2C ""Stalls A and B.""')","('florist_A_chosen', 'no')","('florist_B_chosen', 'no')","('florist_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '27190')"
"121","A3GQR89E66AQJY","English",25,"female","nst","('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '20950')","","",""
"122","A3GQR89E66AQJY","English",25,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Bookstore A.""%2CFriend 2 says%2C ""Bookstore E.""%2CFriend 3 says%2C ""Bookstores D and E.""')","('books_A_chosen', 'no')","('books_B_chosen', 'no')","('books_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '11376')"
"123","A3GQR89E66AQJY","English",25,"female","control","('why_A_chosen', 'yes')","('why_B_chosen', 'no')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '12138')",""
"124","A3GQR89E66AQJY","English",25,"female","ginz","('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '8762')","","",""
"125","A3GQR89E66AQJY","English",25,"female","nst","('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'yes')","('NST_1c_chosen', 'yes')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '9871')",""
"126","A3GQR89E66AQJY","English",25,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stylists A and B.""%2CFriend 2 says%2C ""Stylist A.""%2CFriend 3 says%2C ""Stylists D and E.""')","('hair_A_chosen', 'no')","('hair_B_chosen', 'yes')","('hair_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '18504')"
"127","A3GQR89E66AQJY","English",25,"female","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '8241')","","",""
"128","A3GQR89E66AQJY","English",25,"female","control","('how_guest_A_chosen', 'no')","('how_guest_B_chosen', 'no')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '9420')",""
"129","A3GQR89E66AQJY","English",25,"female","test","('answers_reported', 'placeholderCoworker 1 says%2C ""Dentist E.""%2CCoworker 2 says%2C ""Dentists A and B.""%2CCoworker 3 says%2C ""Dentist A.""')","('dentist_A_chosen', 'no')","('dentist_B_chosen', 'no')","('dentist_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '11161')"
"130","A3GQR89E66AQJY","English",25,"female","nst","('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'yes')","('NST_2c_chosen', 'yes')","('NST_2d_chosen', 'yes')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '12065')"
"131","A3GQR89E66AQJY","English",25,"female","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Cafe E.""%2CRoommate 2 says%2C ""Cafe A.""%2CRoommate 3 says%2C ""Cafes A%2C B%2C C%2C D and E.""')","('coffee_A_chosen', 'no')","('coffee_B_chosen', 'no')","('coffee_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '9361')"
"132","A3GQR89E66AQJY","English",25,"female","control","('what_A_chosen', 'no')","('what_B_chosen', 'yes')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '6952')",""
"133","A3GQR89E66AQJY","English",25,"female","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '7249')","","",""
"134","A3GQR89E66AQJY","English",25,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Store E.""%2CFriend 2 says%2C ""Stores D and E.""%2CFriend 3 says%2C ""Stores A and B.""')","('shoes_A_chosen', 'no')","('shoes_B_chosen', 'yes')","('shoes_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '9280')"
"135","A3GQR89E66AQJY","English",25,"female","nst","('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'yes')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'yes')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '10115')"
"136","A3GQR89E66AQJY","English",25,"female","ginz","('ginzwho_smallgrain_y_chosen', 'yes')","('ginzwho_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '6700')","","",""
"137","A3GQR89E66AQJY","English",25,"female","control","('when_A_chosen', 'no')","('when_B_chosen', 'yes')","('when_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '18440')",""
"138","A3GQR89E66AQJY","English",25,"female","exit_quest","('know_conditons', ""No%2C I would answer the same. Even though it's worded differently%2C it's asking the same thing."")","('difficult', ""Yes - I often didn't see any difference in the answers and many were just too vague."")","('anything_else', 'No - thank you!')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '96190')",""
"139","A25ZLJK1VMAXXQ","English",25,"male","instructions","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '3791')","","","",""
"140","A25ZLJK1VMAXXQ","English",25,"male","train","('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '16114')",""
"141","A25ZLJK1VMAXXQ","English",25,"male","train","('train_m_A_chosen', 'no')","('train_m_B_chosen', 'yes')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '29721')",""
"142","A25ZLJK1VMAXXQ","English",25,"male","train_end","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '1584')","","","",""
"143","A25ZLJK1VMAXXQ","English",25,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Stalls A%2C B%2C C%2C D and E.""%2CRoommate 2 says%2C ""Stalls D and E.""%2CRoommate 3 says%2C ""Stalls A and B.""')","('florist_A_chosen', 'yes')","('florist_B_chosen', 'yes')","('florist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '27427')"
"144","A25ZLJK1VMAXXQ","English",25,"male","ginz","('ginzwho_smallgrain_y_chosen', 'yes')","('ginzwho_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '9039')","","",""
"145","A25ZLJK1VMAXXQ","English",25,"male","test","('answers_reported', 'placeholderCoworker 1 says%2C ""Dentist E.""%2CCoworker 2 says%2C ""Dentist F.""%2CCoworker 3 says%2C ""Dentist A.""')","('dentist_A_chosen', 'no')","('dentist_B_chosen', 'no')","('dentist_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '13791')"
"146","A25ZLJK1VMAXXQ","English",25,"male","control","('when_A_chosen', 'yes')","('when_B_chosen', 'yes')","('when_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '12857')",""
"147","A25ZLJK1VMAXXQ","English",25,"male","nst","('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'yes')","('NST_3d_chosen', 'yes')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '12843')"
"148","A25ZLJK1VMAXXQ","English",25,"male","ginz","('ginzwhere_smallgrain_y_chosen', 'no')","('ginzwhere_smallgrain_n_chosen', 'yes')","('_REACTION_TIME_', '14865')","","",""
"149","A25ZLJK1VMAXXQ","English",25,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stores D and E.""%2CFriend 2 says%2C ""Store E.""%2CFriend 3 says%2C ""Store A.""')","('shoes_A_chosen', 'no')","('shoes_B_chosen', 'no')","('shoes_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '8321')"
"150","A25ZLJK1VMAXXQ","English",25,"male","nst","('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '6845')",""
"151","A25ZLJK1VMAXXQ","English",25,"male","control","('how_guest_A_chosen', 'yes')","('how_guest_B_chosen', 'yes')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '28626')",""
"152","A25ZLJK1VMAXXQ","English",25,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stylists D and E.""%2CFriend 2 says%2C ""Stylist A.""%2CFriend 3 says%2C ""Stylist E.""')","('hair_A_chosen', 'no')","('hair_B_chosen', 'no')","('hair_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '28744')"
"153","A25ZLJK1VMAXXQ","English",25,"male","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '69508')","","",""
"154","A25ZLJK1VMAXXQ","English",25,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Bookstore A.""%2CFriend 2 says%2C ""Bookstores A and B.""%2CFriend 3 says%2C ""Bookstores A%2C B%2C C%2C D and E.""')","('books_A_chosen', 'yes')","('books_B_chosen', 'no')","('books_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '8435')"
"155","A25ZLJK1VMAXXQ","English",25,"male","control","('what_A_chosen', 'yes')","('what_B_chosen', 'no')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '17082')",""
"156","A25ZLJK1VMAXXQ","English",25,"male","nst","('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '6682')","","",""
"157","A25ZLJK1VMAXXQ","English",25,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Cafes D and E.""%2CRoommate 2 says%2C ""Cafes A and B.""%2CRoommate 3 says%2C ""Cafes A%2C B%2C C%2C D and E.""')","('coffee_A_chosen', 'no')","('coffee_B_chosen', 'no')","('coffee_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '12669')"
"158","A25ZLJK1VMAXXQ","English",25,"male","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '8475')","","",""
"159","A25ZLJK1VMAXXQ","English",25,"male","nst","('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'no')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '8071')"
"160","A25ZLJK1VMAXXQ","English",25,"male","control","('why_A_chosen', 'yes')","('why_B_chosen', 'yes')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '14686')",""
"161","A25ZLJK1VMAXXQ","English",25,"male","exit_quest","('know_conditons', 'No%2C because I would pick my favorite restaurants to recommend to the person.')","('difficult', ""No%2C because it's a lot of common sense."")","('anything_else', 'This was a fun and unique study. ')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '35912')",""
"162","A2791MEBSOAD1U","english",35,"female","instructions","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '3535')","","","",""
"163","A2791MEBSOAD1U","english",35,"female","train","('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '32499')",""
"164","A2791MEBSOAD1U","english",35,"female","train","('train_m_A_chosen', 'no')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '39703')",""
"165","A2791MEBSOAD1U","english",35,"female","train_end","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '2096')","","","",""
"166","A2791MEBSOAD1U","english",35,"female","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Stalls A and B.""%2CRoommate 2 says%2C ""Stalls D and E.""%2CRoommate 3 says%2C ""Stalls A%2C B%2C C%2C D and E.""')","('florist_A_chosen', 'no')","('florist_B_chosen', 'no')","('florist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '38375')"
"167","A2791MEBSOAD1U","english",35,"female","nst","('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '11890')",""
"168","A2791MEBSOAD1U","english",35,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Bookstores D and E.""%2CFriend 2 says%2C ""Bookstores A and B.""%2CFriend 3 says%2C ""Bookstore A.""')","('books_A_chosen', 'no')","('books_B_chosen', 'yes')","('books_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '23002')"
"169","A2791MEBSOAD1U","english",35,"female","ginz","('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '10050')","","",""
"170","A2791MEBSOAD1U","english",35,"female","control","('how_guest_A_chosen', 'no')","('how_guest_B_chosen', 'no')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '25538')",""
"171","A2791MEBSOAD1U","english",35,"female","nst","('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'yes')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '16429')"
"172","A2791MEBSOAD1U","english",35,"female","test","('answers_reported', 'placeholderCoworker 1 says%2C ""Dentists D and E.""%2CCoworker 2 says%2C ""Dentist F.""%2CCoworker 3 says%2C ""Dentist A.""')","('dentist_A_chosen', 'no')","('dentist_B_chosen', 'no')","('dentist_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '23822')"
"173","A2791MEBSOAD1U","english",35,"female","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '4912')","","",""
"174","A2791MEBSOAD1U","english",35,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Store A.""%2CFriend 2 says%2C ""Stores A and B.""%2CFriend 3 says%2C ""Store F.""')","('shoes_A_chosen', 'yes')","('shoes_B_chosen', 'no')","('shoes_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '13085')"
"175","A2791MEBSOAD1U","english",35,"female","control","('what_A_chosen', 'no')","('what_B_chosen', 'yes')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '17100')",""
"176","A2791MEBSOAD1U","english",35,"female","nst","('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'no')","('NST_2c_chosen', 'yes')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '17530')"
"177","A2791MEBSOAD1U","english",35,"female","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Cafe E.""%2CRoommate 2 says%2C ""Cafes D and E.""%2CRoommate 3 says%2C ""Cafe A.""')","('coffee_A_chosen', 'no')","('coffee_B_chosen', 'no')","('coffee_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '8430')"
"178","A2791MEBSOAD1U","english",35,"female","ginz","('ginzwho_smallgrain_y_chosen', 'yes')","('ginzwho_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '14524')","","",""
"179","A2791MEBSOAD1U","english",35,"female","control","('why_A_chosen', 'yes')","('why_B_chosen', 'no')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '16347')",""
"180","A2791MEBSOAD1U","english",35,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stylist F.""%2CFriend 2 says%2C ""Stylists A%2C B%2C C%2C D and E.""%2CFriend 3 says%2C ""Stylists D and E.""')","('hair_A_chosen', 'no')","('hair_B_chosen', 'yes')","('hair_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '13747')"
"181","A2791MEBSOAD1U","english",35,"female","nst","('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '5642')","","",""
"182","A2791MEBSOAD1U","english",35,"female","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '5303')","","",""
"183","A2791MEBSOAD1U","english",35,"female","control","('when_A_chosen', 'no')","('when_B_chosen', 'no')","('when_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '39282')",""
"184","A2791MEBSOAD1U","english",35,"female","exit_quest","('know_conditons', 'No%2C I would always give the best options for both questions.')","('difficult', 'no%2C just a little boring')","('anything_else', 'nope')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '31660')",""
"185","A34B9FXOCN08RW","english",32,"male","instructions","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '4853')","","","",""
"186","A34B9FXOCN08RW","english",32,"male","train","('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '23011')",""
"187","A34B9FXOCN08RW","english",32,"male","train","('train_m_A_chosen', 'no')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '34498')",""
"188","A34B9FXOCN08RW","english",32,"male","train_end","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '1629')","","","",""
"189","A34B9FXOCN08RW","english",32,"male","test","('answers_reported', 'placeholderCoworker 1 says%2C ""Dentist F.""%2CCoworker 2 says%2C ""Dentists D and E.""%2CCoworker 3 says%2C ""Dentist E.""')","('dentist_A_chosen', 'no')","('dentist_B_chosen', 'no')","('dentist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '19491')"
"190","A34B9FXOCN08RW","english",32,"male","nst","('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '13851')",""
"191","A34B9FXOCN08RW","english",32,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Cafes D and E.""%2CRoommate 2 says%2C ""Cafe F.""%2CRoommate 3 says%2C ""Cafe A.""')","('coffee_A_chosen', 'yes')","('coffee_B_chosen', 'yes')","('coffee_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '89244')"
"192","A34B9FXOCN08RW","english",32,"male","control","('how_guest_A_chosen', 'yes')","('how_guest_B_chosen', 'yes')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '25075')",""
"193","A34B9FXOCN08RW","english",32,"male","ginz","('ginzwho_smallgrain_y_chosen', 'yes')","('ginzwho_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '43892')","","",""
"194","A34B9FXOCN08RW","english",32,"male","nst","('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'yes')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'no')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '12070')"
"195","A34B9FXOCN08RW","english",32,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Stalls D and E.""%2CRoommate 2 says%2C ""Stalls A and B.""%2CRoommate 3 says%2C ""Stall F.""')","('florist_A_chosen', 'yes')","('florist_B_chosen', 'yes')","('florist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '12738')"
"196","A34B9FXOCN08RW","english",32,"male","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '6675')","","",""
"197","A34B9FXOCN08RW","english",32,"male","control","('what_A_chosen', 'no')","('what_B_chosen', 'yes')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '9661')",""
"198","A34B9FXOCN08RW","english",32,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Bookstores A and B.""%2CFriend 2 says%2C ""Bookstores D and E.""%2CFriend 3 says%2C ""Bookstore E.""')","('books_A_chosen', 'yes')","('books_B_chosen', 'yes')","('books_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '18156')"
"199","A34B9FXOCN08RW","english",32,"male","nst","('NST_4a_chosen', 'yes')","('NST_4b_chosen', 'no')","('_REACTION_TIME_', '5828')","","",""
